CAMIS,Timestamp,Temperature_F,Humidity_percent,Air_Quality_Index,Surface_Score,Risk_Flag
41644539,2025-08-05 09:51:45,73.6,41.9,35.3,67.3,high
41644539,2025-08-01 20:42:36,73.8,48.5,58.4,61.4,high
50154587,2025-08-04 22:07:07,80.4,43.6,34.1,86.6,warning
50154587,2025-08-13 04:51:20,64.5,43.9,46.2,88.6,normal
50154587,2025-08-13 01:19:25,75.1,30.9,66.2,80.0,normal
50154587,2025-08-05 07:58:01,68.4,54.9,51.6,99.1,normal
50154587,2025-08-06 08:33:27,77.2,25.6,26.5,94.3,normal
50154587,2025-08-10 17:54:14,66.2,37.3,57.8,71.3,warning
50154587,2025-08-06 04:38:39,66.9,42.3,49.8,83.2,normal
50154587,2025-08-02 19:14:55,68.4,63.7,57.7,96.4,normal
50154587,2025-08-11 03:33:23,72.3,48.8,54.9,80.4,normal
50154587,2025-08-03 21:58:00,74.3,43.5,73.4,66.0,high
50104907,2025-08-02 06:43:10,73.9,41.6,37.9,90.9,normal
50104907,2025-08-08 07:32:43,74.6,41.7,65.1,92.4,normal
50104907,2025-08-06 09:36:07,75.1,37.8,58.1,93.9,normal
50104907,2025-08-02 02:20:17,77.9,42.8,48.5,96.0,normal
50104907,2025-08-08 02:53:23,67.4,43.9,38.5,62.7,high
50104907,2025-08-11 01:25:39,61.9,54.0,77.1,95.7,normal
50104907,2025-08-03 02:50:32,76.0,27.9,38.2,90.7,normal
50104907,2025-08-08 18:54:57,69.1,39.6,57.0,68.8,high
50104907,2025-08-04 20:56:31,63.9,42.1,60.6,80.6,normal
50104907,2025-08-07 16:10:49,80.4,38.7,47.5,74.4,warning
50173836,2025-08-10 08:41:43,69.5,39.5,43.6,80.3,normal
50173836,2025-08-08 00:11:57,73.8,46.1,45.2,71.3,warning
50173836,2025-08-02 22:34:42,69.8,42.2,61.9,92.5,normal
50173836,2025-08-13 04:13:26,73.5,64.4,57.4,90.8,normal
50173836,2025-08-09 22:16:10,71.3,46.9,61.2,93.6,normal
50173836,2025-08-11 22:44:52,79.1,24.6,56.0,71.1,warning
50173836,2025-08-06 17:25:53,72.6,41.7,40.4,74.6,warning
50173836,2025-08-13 18:19:19,69.4,38.3,40.6,97.6,normal
50173836,2025-08-12 14:18:25,66.4,52.7,52.1,89.0,normal
50173836,2025-08-07 14:55:45,73.1,42.6,56.4,61.6,high
50059312,2025-08-04 22:27:44,71.8,52.7,54.8,75.8,warning
50059312,2025-08-13 12:11:43,72.5,55.0,58.7,70.7,warning
50059312,2025-08-06 08:47:55,83.5,41.2,72.0,96.0,warning
50059312,2025-08-12 00:52:21,79.1,16.6,34.2,77.1,warning
50059312,2025-08-03 07:18:27,74.0,33.3,78.6,68.4,high
50059312,2025-08-11 17:00:17,61.9,33.1,45.8,73.0,warning
50059312,2025-08-03 08:55:11,67.3,49.5,51.9,67.6,high
50059312,2025-08-12 18:03:57,72.9,55.5,38.9,68.8,high
50059312,2025-08-07 16:47:55,70.8,64.7,47.0,90.7,normal
50059312,2025-08-10 03:36:15,76.6,44.2,63.9,75.2,warning
50165966,2025-08-09 12:43:45,66.4,71.4,52.1,72.9,warning
50165966,2025-08-02 15:20:34,70.3,27.8,76.2,82.4,normal
50165966,2025-08-07 01:43:08,62.4,45.4,60.7,70.0,warning
50165966,2025-08-02 08:03:07,69.7,36.8,32.1,70.6,warning
50165966,2025-08-05 20:23:10,74.7,27.0,39.0,76.2,warning
50165966,2025-08-08 04:59:02,79.3,55.1,44.1,93.0,normal
50165966,2025-08-01 17:49:50,70.4,45.5,54.1,76.5,warning
50165966,2025-08-08 20:50:43,70.3,32.0,36.7,83.0,normal
50165966,2025-08-04 14:18:07,63.9,34.2,39.9,84.7,normal
50165966,2025-08-02 16:35:23,85.4,58.4,60.9,70.0,high
50168738,2025-08-08 12:10:23,76.2,42.5,51.3,94.9,normal
50168738,2025-08-12 09:56:11,62.5,44.2,42.7,65.7,high
50168738,2025-08-04 23:56:47,69.0,55.4,43.1,66.7,high
50168738,2025-08-11 05:04:30,68.1,30.8,47.4,63.5,high
50168738,2025-08-06 00:32:04,70.8,57.5,43.3,82.3,normal
50168738,2025-08-10 00:16:44,74.4,60.8,60.9,74.1,warning
50168738,2025-08-06 13:59:19,67.0,26.2,26.1,78.7,warning
50168738,2025-08-13 07:21:08,73.0,56.9,42.4,64.5,high
50168738,2025-08-07 11:43:09,70.6,55.6,56.6,81.0,normal
50168738,2025-08-03 19:25:37,71.4,55.9,48.4,84.5,normal
50056626,2025-08-07 03:48:21,70.0,45.0,47.7,97.9,normal
50056626,2025-08-03 02:10:35,75.3,57.4,35.9,73.1,warning
50056626,2025-08-08 22:29:45,66.4,34.5,56.2,68.8,high
50056626,2025-08-08 19:13:12,75.4,33.8,69.4,60.7,high
50056626,2025-08-07 06:51:13,73.0,54.6,50.8,99.5,normal
50056626,2025-08-07 17:56:32,76.1,48.5,48.9,81.5,normal
50056626,2025-08-04 00:01:22,63.7,46.1,41.3,87.5,normal
50056626,2025-08-13 23:57:13,81.3,47.1,59.4,96.6,warning
50056626,2025-08-07 14:29:30,73.5,44.6,43.4,66.5,high
50056626,2025-08-02 02:49:56,67.9,42.4,52.8,81.0,normal
41713504,2025-08-09 00:03:20,69.7,45.0,27.8,92.3,normal
41713504,2025-08-12 19:23:59,70.6,37.9,51.5,78.8,warning
41713504,2025-08-02 23:54:47,71.9,50.0,52.2,80.5,normal
41713504,2025-08-12 01:06:58,71.0,58.4,44.7,87.9,normal
41713504,2025-08-03 11:21:42,68.0,40.9,27.3,95.8,normal
41713504,2025-08-08 18:54:35,64.0,31.9,49.1,77.1,warning
41713504,2025-08-12 21:46:07,67.4,53.5,38.6,63.1,high
41713504,2025-08-05 19:02:02,74.3,64.7,82.9,87.6,normal
41713504,2025-08-07 01:21:06,63.3,55.3,59.4,60.4,high
41713504,2025-08-13 02:25:38,74.0,34.6,53.2,89.6,normal
41658103,2025-08-06 01:36:49,74.2,47.3,44.6,65.6,high
41658103,2025-08-13 09:12:40,66.0,55.4,31.5,67.2,high
41658103,2025-08-08 08:11:07,78.6,57.0,34.5,72.8,warning
41658103,2025-08-06 03:26:17,63.0,37.7,23.1,79.9,warning
41658103,2025-08-11 02:11:51,70.3,50.7,55.9,87.4,normal
41658103,2025-08-07 17:50:26,61.9,28.4,50.1,67.7,high
41658103,2025-08-08 13:48:32,67.6,39.3,65.3,89.0,normal
41658103,2025-08-01 23:55:21,74.8,51.0,48.1,87.0,normal
41658103,2025-08-06 01:51:33,71.7,33.3,56.3,89.6,normal
41658103,2025-08-12 06:37:53,84.6,59.0,78.2,91.5,warning
50088239,2025-08-09 02:33:54,69.6,47.2,31.1,67.7,high
50088239,2025-08-02 12:39:08,75.6,53.7,49.6,86.1,normal
50088239,2025-08-05 04:27:07,80.0,46.1,37.9,71.1,warning
50088239,2025-08-04 07:42:34,68.9,43.8,45.4,74.5,warning
50088239,2025-08-13 13:59:18,70.5,43.9,48.5,72.3,warning
50088239,2025-08-13 11:03:33,71.7,52.4,35.9,99.7,normal
50088239,2025-08-01 15:02:18,78.3,11.5,51.8,60.8,high
50088239,2025-08-10 08:38:43,68.5,50.9,27.7,72.1,warning
50088239,2025-08-04 02:23:25,64.7,45.0,33.9,66.4,high
50088239,2025-08-13 04:43:00,68.5,49.2,39.9,78.0,warning
40396548,2025-08-11 17:02:00,86.9,40.6,52.5,81.8,high
40396548,2025-08-03 20:39:37,75.4,39.2,28.1,78.9,warning
40396548,2025-08-11 08:59:47,74.7,55.4,19.5,80.0,normal
40396548,2025-08-05 16:39:45,68.3,49.3,54.5,65.9,high
40396548,2025-08-05 20:10:37,73.2,37.3,56.9,78.2,warning
40396548,2025-08-07 07:45:18,81.5,43.6,43.2,86.1,warning
40396548,2025-08-06 08:00:24,71.8,62.4,43.9,69.2,high
40396548,2025-08-01 06:22:02,68.7,40.4,41.4,81.4,normal
40396548,2025-08-06 07:14:34,62.7,40.5,58.0,88.8,normal
40396548,2025-08-10 12:26:24,66.9,47.2,44.3,86.9,normal
50144349,2025-08-11 08:47:34,68.5,46.0,92.6,74.1,warning
50144349,2025-08-03 03:12:22,67.9,65.9,38.7,81.3,normal
50144349,2025-08-07 22:10:49,74.0,58.4,73.7,81.2,normal
50144349,2025-08-05 23:45:25,71.7,44.2,42.0,97.5,normal
50144349,2025-08-09 11:48:40,74.4,31.4,75.4,70.9,warning
50144349,2025-08-09 00:40:45,78.5,44.1,27.5,64.9,high
50144349,2025-08-06 00:13:54,72.6,24.6,39.6,62.7,high
50144349,2025-08-03 03:01:10,72.6,46.9,43.0,88.9,normal
50144349,2025-08-12 01:02:40,73.7,43.3,40.5,61.9,high
50144349,2025-08-01 17:58:21,74.0,52.6,27.6,88.8,normal
50085861,2025-08-04 12:20:29,75.0,21.5,23.1,93.7,normal
50085861,2025-08-09 20:19:33,66.4,69.5,45.4,71.9,warning
50085861,2025-08-06 15:59:36,67.9,52.3,42.5,68.5,high
50085861,2025-08-02 23:58:16,73.8,51.5,49.9,87.0,normal
50085861,2025-08-04 12:10:41,65.8,46.0,74.6,98.4,normal
50085861,2025-08-06 19:56:07,78.8,25.8,53.6,98.7,normal
50085861,2025-08-07 20:16:49,77.9,44.9,80.2,83.2,normal
50085861,2025-08-11 07:53:51,70.3,44.5,27.9,86.5,normal
50085861,2025-08-12 10:26:10,72.2,32.8,67.0,75.2,warning
50085861,2025-08-08 10:24:48,65.1,53.6,35.8,72.7,warning
41685305,2025-08-13 06:44:55,70.4,43.4,50.5,94.4,normal
41685305,2025-08-13 14:47:15,69.6,46.6,47.6,85.1,normal
41685305,2025-08-11 01:31:37,73.9,39.3,33.7,74.0,warning
41685305,2025-08-13 20:52:05,66.2,58.9,39.9,84.8,normal
41685305,2025-08-07 22:55:28,69.8,44.2,68.9,88.9,normal
41685305,2025-08-10 20:15:40,69.6,58.6,81.8,65.3,high
41685305,2025-08-10 04:48:35,74.5,39.4,73.2,60.8,high
41685305,2025-08-09 13:51:09,73.6,51.9,49.3,66.4,high
41685305,2025-08-04 08:51:04,73.1,42.1,83.4,64.2,high
41685305,2025-08-03 15:08:32,72.8,30.4,35.1,91.7,normal
50144176,2025-08-13 22:53:54,65.2,61.1,33.6,74.3,warning
50144176,2025-08-10 15:12:32,76.2,56.5,66.2,90.3,normal
50144176,2025-08-04 20:16:09,75.4,56.2,37.6,96.8,normal
50144176,2025-08-09 09:59:53,84.1,48.7,51.5,70.8,warning
50144176,2025-08-08 11:08:08,73.0,42.7,58.6,87.7,normal
50144176,2025-08-07 17:50:24,64.2,49.7,19.5,73.6,warning
50144176,2025-08-01 19:13:45,74.0,21.9,61.2,65.6,high
50144176,2025-08-09 17:22:55,69.5,23.8,33.6,85.5,normal
50144176,2025-08-04 09:54:28,67.8,53.3,42.3,75.6,warning
50144176,2025-08-13 11:14:05,70.4,56.5,49.8,70.0,warning
40592811,2025-08-09 21:01:33,76.2,45.7,56.8,81.2,normal
40592811,2025-08-03 10:16:44,77.9,43.4,70.3,72.9,warning
40592811,2025-08-12 21:39:18,60.9,48.9,43.8,80.7,normal
40592811,2025-08-03 04:25:04,71.0,62.3,41.4,87.0,normal
40592811,2025-08-10 02:37:46,73.5,45.4,59.2,61.0,high
40592811,2025-08-01 00:51:49,72.4,51.6,69.7,91.3,normal
40592811,2025-08-03 20:21:49,71.7,38.4,63.6,86.0,normal
40592811,2025-08-12 22:43:20,68.6,23.6,53.9,69.4,high
40592811,2025-08-02 22:04:51,87.3,28.1,69.5,89.8,high
40592811,2025-08-06 10:01:08,69.4,31.7,49.8,89.8,normal
50156858,2025-08-03 13:07:39,60.5,56.8,44.9,96.5,normal
50156858,2025-08-02 22:01:23,68.1,30.7,54.5,76.3,warning
50156858,2025-08-09 14:55:47,74.9,44.2,30.8,81.1,normal
50156858,2025-08-09 07:41:25,68.2,72.2,54.2,94.4,normal
50156858,2025-08-02 00:45:49,59.6,53.6,94.8,89.1,normal
50156858,2025-08-07 11:21:35,70.8,48.8,54.5,69.8,high
50156858,2025-08-13 23:01:04,74.5,48.6,53.3,67.5,high
50156858,2025-08-05 08:16:04,66.9,33.4,52.4,99.7,normal
50156858,2025-08-10 21:49:16,68.6,54.8,59.5,66.6,high
50156858,2025-08-03 23:02:49,76.8,28.5,24.4,71.2,warning
50166230,2025-08-04 23:09:58,64.1,25.1,37.5,94.2,normal
50166230,2025-08-12 05:00:24,80.1,32.0,33.3,88.7,warning
50166230,2025-08-08 22:55:51,73.9,48.2,62.7,84.9,normal
50166230,2025-08-13 11:52:44,70.7,55.6,32.5,67.1,high
50166230,2025-08-03 13:36:55,68.6,45.6,40.0,80.0,normal
50166230,2025-08-06 03:03:43,71.0,48.3,32.2,72.0,warning
50166230,2025-08-01 01:07:07,72.2,58.3,67.7,77.4,warning
50166230,2025-08-05 19:23:54,69.9,54.7,40.2,85.3,normal
50166230,2025-08-01 00:47:03,83.5,43.0,62.1,98.7,warning
50166230,2025-08-04 00:43:21,76.2,47.6,61.7,64.6,high
50085185,2025-08-02 09:33:33,61.6,47.9,41.5,73.9,warning
50085185,2025-08-10 02:59:57,67.9,41.7,17.8,66.7,high
50085185,2025-08-09 02:31:17,67.6,37.5,19.0,70.0,warning
50085185,2025-08-11 21:21:00,69.6,37.0,68.5,65.5,high
50085185,2025-08-04 12:18:05,66.6,35.2,60.3,95.8,normal
50085185,2025-08-03 16:13:48,68.1,43.1,45.7,93.6,normal
50085185,2025-08-10 19:05:31,71.7,47.1,72.8,68.0,high
50085185,2025-08-08 09:31:26,66.5,49.8,74.6,74.9,warning
50085185,2025-08-10 06:03:41,67.1,55.0,15.6,94.1,normal
50085185,2025-08-13 20:16:27,65.4,44.1,47.1,67.6,high
50098465,2025-08-05 10:41:31,76.2,40.9,49.6,65.0,high
50098465,2025-08-07 09:00:49,69.1,30.1,60.6,93.6,normal
50098465,2025-08-13 08:52:52,71.1,61.1,67.8,87.7,normal
50098465,2025-08-09 00:45:52,69.8,53.0,76.3,69.0,high
50098465,2025-08-05 00:44:47,65.8,51.0,67.9,83.1,normal
50098465,2025-08-06 16:11:17,69.4,36.1,49.2,65.5,high
50098465,2025-08-04 20:20:39,72.4,49.0,20.3,82.9,normal
50098465,2025-08-04 06:59:01,76.5,71.7,55.2,82.1,normal
50098465,2025-08-06 02:52:51,75.8,42.0,68.7,78.3,warning
50098465,2025-08-11 01:16:58,73.8,37.5,57.2,96.9,normal
50075916,2025-08-13 00:46:40,72.7,42.5,72.3,82.4,normal
50075916,2025-08-12 15:33:19,74.2,60.8,83.6,92.7,normal
50075916,2025-08-09 07:39:40,72.6,53.3,67.3,78.0,warning
50075916,2025-08-08 13:05:12,74.2,36.5,36.2,94.6,normal
50075916,2025-08-02 09:16:21,75.8,24.7,41.6,69.7,high
50075916,2025-08-12 18:46:17,72.9,51.6,56.6,60.2,high
50075916,2025-08-11 18:13:23,65.5,38.8,73.2,99.8,normal
50075916,2025-08-10 04:39:49,67.0,40.6,36.8,77.9,warning
50075916,2025-08-10 23:48:13,69.0,35.5,46.4,99.7,normal
50075916,2025-08-06 04:01:18,65.2,50.5,53.1,69.6,high
50139290,2025-08-10 22:13:10,69.5,26.1,39.1,64.0,high
50139290,2025-08-09 01:28:29,79.6,67.5,53.7,81.9,normal
50139290,2025-08-12 07:48:49,71.9,42.3,48.8,61.7,high
50139290,2025-08-07 11:21:37,76.4,42.7,41.9,95.1,normal
50139290,2025-08-04 17:01:31,64.7,38.2,69.9,93.6,normal
50139290,2025-08-10 02:04:40,72.4,43.5,42.8,69.5,high
50139290,2025-08-01 12:00:10,78.9,56.2,59.2,65.7,high
50139290,2025-08-12 03:36:23,76.4,43.3,54.3,70.1,warning
50139290,2025-08-11 08:32:34,73.9,39.0,51.2,62.1,high
50139290,2025-08-07 18:07:00,76.8,61.6,60.7,73.8,warning
50119259,2025-08-10 20:36:13,75.9,43.5,60.3,89.5,normal
50119259,2025-08-06 11:37:43,74.6,36.6,45.9,94.8,normal
50119259,2025-08-09 14:28:06,64.6,32.2,52.4,84.4,normal
50119259,2025-08-13 03:41:22,81.3,30.4,48.1,93.5,warning
50119259,2025-08-02 05:50:43,66.0,51.5,21.5,69.3,high
50119259,2025-08-01 12:14:10,71.5,54.4,53.2,83.9,normal
50119259,2025-08-07 22:20:49,66.8,58.5,50.2,66.3,high
50119259,2025-08-07 06:58:47,82.1,51.3,63.9,63.2,high
50119259,2025-08-05 21:28:31,65.6,26.7,75.9,65.1,high
50119259,2025-08-11 13:01:54,72.3,35.9,14.4,76.9,warning
50167682,2025-08-05 09:37:49,74.4,36.8,74.7,93.5,normal
50167682,2025-08-04 19:29:18,71.6,52.5,70.7,85.4,normal
50167682,2025-08-13 14:23:20,64.4,42.2,69.0,65.4,high
50167682,2025-08-03 06:55:23,74.6,25.0,66.1,86.8,normal
50167682,2025-08-05 22:58:08,75.1,61.9,63.9,83.7,normal
50167682,2025-08-04 05:24:21,83.8,62.6,43.6,76.1,warning
50167682,2025-08-12 15:28:43,68.9,54.4,15.1,68.6,high
50167682,2025-08-12 06:50:01,61.9,47.2,71.6,64.9,high
50167682,2025-08-02 12:56:48,69.9,39.5,57.0,83.5,normal
50167682,2025-08-12 17:32:16,70.3,56.7,61.2,62.3,high
50126976,2025-08-04 15:14:38,74.8,69.1,62.6,85.4,normal
50126976,2025-08-09 11:23:44,71.1,40.2,11.3,78.0,warning
50126976,2025-08-08 03:05:02,77.3,52.1,34.5,66.8,high
50126976,2025-08-12 03:59:30,77.1,34.3,25.7,95.7,normal
50126976,2025-08-03 16:57:24,65.4,38.5,51.6,90.3,normal
50126976,2025-08-08 11:39:52,73.6,36.5,40.1,98.6,normal
50126976,2025-08-03 15:31:53,69.5,31.2,52.4,71.3,warning
50126976,2025-08-01 14:24:36,71.2,38.7,39.1,61.7,high
50126976,2025-08-10 01:52:09,69.1,56.3,51.9,69.3,high
50126976,2025-08-11 07:55:39,71.4,48.1,24.7,70.5,warning
40715364,2025-08-08 02:30:38,76.4,55.1,41.8,87.7,normal
40715364,2025-08-09 01:38:07,71.8,43.1,53.5,81.8,normal
40715364,2025-08-10 08:02:34,68.0,31.2,77.2,82.4,normal
40715364,2025-08-12 14:25:37,64.4,36.9,58.3,77.0,warning
40715364,2025-08-13 03:55:38,69.5,39.3,51.3,99.9,normal
40715364,2025-08-12 15:49:49,66.8,57.8,50.5,69.5,high
40715364,2025-08-02 04:45:33,60.9,34.3,80.0,68.2,high
40715364,2025-08-11 07:11:23,68.7,53.0,43.5,67.9,high
40715364,2025-08-06 19:06:48,75.6,60.9,33.2,85.6,normal
40715364,2025-08-11 01:20:43,72.7,55.3,41.3,69.5,high
50128844,2025-08-03 13:37:07,74.6,38.2,47.7,71.4,warning
50128844,2025-08-07 05:07:55,81.2,47.5,55.2,86.7,warning
50128844,2025-08-10 04:03:07,67.1,49.0,61.4,90.9,normal
50128844,2025-08-08 19:23:32,70.2,20.5,64.1,80.7,normal
50128844,2025-08-08 17:23:46,62.1,49.3,74.6,84.8,normal
50128844,2025-08-13 20:22:26,70.6,48.9,68.1,89.9,normal
50128844,2025-08-06 05:03:28,67.6,51.6,44.5,93.8,normal
50128844,2025-08-05 17:02:50,61.8,34.1,71.1,91.8,normal
50128844,2025-08-09 13:14:17,65.6,56.3,51.0,88.6,normal
50128844,2025-08-08 07:26:58,68.7,55.5,57.8,79.1,warning
50095122,2025-08-12 21:59:46,75.4,38.8,39.8,94.3,normal
50095122,2025-08-07 17:06:14,65.7,36.5,40.8,97.0,normal
50095122,2025-08-06 13:40:22,72.7,41.0,44.6,77.2,warning
50095122,2025-08-06 06:11:28,74.1,51.1,60.2,96.4,normal
50095122,2025-08-05 20:17:37,70.7,50.7,52.7,91.3,normal
50095122,2025-08-01 22:06:52,67.6,60.0,35.2,83.2,normal
50095122,2025-08-05 03:26:02,69.8,32.9,39.0,63.1,high
50095122,2025-08-07 18:20:54,77.6,54.7,34.9,78.1,warning
50095122,2025-08-05 02:58:47,67.2,44.5,48.6,88.1,normal
50095122,2025-08-08 16:42:52,76.5,36.2,29.4,78.7,warning
41226031,2025-08-04 16:07:33,72.7,45.7,43.6,65.2,high
41226031,2025-08-01 15:29:08,73.5,42.4,53.0,87.5,normal
41226031,2025-08-13 07:29:48,64.7,53.7,48.1,69.3,high
41226031,2025-08-02 01:49:10,77.7,32.7,61.6,69.1,high
41226031,2025-08-13 21:46:17,75.0,44.2,32.0,99.8,normal
41226031,2025-08-08 23:18:28,71.2,23.6,37.4,89.0,normal
41226031,2025-08-09 08:19:41,77.0,36.5,56.8,64.4,high
41226031,2025-08-10 19:59:32,71.3,43.9,64.5,75.8,warning
41226031,2025-08-04 02:51:21,79.9,57.4,63.5,87.8,normal
41226031,2025-08-04 03:01:35,68.7,37.7,62.7,98.6,normal
50006978,2025-08-02 10:18:11,70.2,49.1,40.2,80.1,normal
50006978,2025-08-08 09:38:20,73.4,62.3,65.7,92.9,normal
50006978,2025-08-08 03:18:44,62.1,70.7,57.3,61.7,high
50006978,2025-08-08 12:37:50,76.1,48.7,45.8,94.2,normal
50006978,2025-08-08 20:03:49,68.0,53.5,61.7,94.2,normal
50006978,2025-08-06 14:07:57,77.3,56.0,59.5,85.9,normal
50006978,2025-08-03 21:39:48,72.4,24.1,64.2,86.3,normal
50006978,2025-08-08 15:27:24,64.8,48.7,58.5,75.2,warning
50006978,2025-08-10 15:03:51,73.8,49.5,62.4,75.9,warning
50006978,2025-08-08 13:22:13,74.6,44.9,49.7,64.0,high
50152474,2025-08-13 07:24:53,78.0,54.5,61.8,68.4,high
50152474,2025-08-03 19:17:44,72.7,57.4,56.9,87.8,normal
50152474,2025-08-08 11:26:52,70.2,33.9,21.0,77.4,warning
50152474,2025-08-02 17:25:43,74.3,63.9,57.1,93.8,normal
50152474,2025-08-12 01:40:39,80.7,22.2,39.6,65.1,high
50152474,2025-08-03 03:37:44,81.1,38.0,61.0,70.4,warning
50152474,2025-08-10 06:14:02,65.1,35.5,57.8,97.0,normal
50152474,2025-08-13 15:45:47,70.4,43.2,39.1,67.8,high
50152474,2025-08-03 20:03:06,76.6,56.6,71.9,62.8,high
50152474,2025-08-09 22:54:23,73.9,35.2,56.1,96.4,normal
50133005,2025-08-08 13:46:30,67.9,52.4,74.5,63.6,high
50133005,2025-08-04 10:58:47,71.0,58.3,80.1,61.7,high
50133005,2025-08-04 05:06:06,72.6,48.6,36.6,92.6,normal
50133005,2025-08-06 19:41:30,72.8,28.8,56.9,66.3,high
50133005,2025-08-01 20:24:04,67.8,44.9,81.3,72.3,warning
50133005,2025-08-04 17:23:46,65.8,45.8,27.0,99.5,normal
50133005,2025-08-09 20:53:13,72.7,40.0,44.1,84.4,normal
50133005,2025-08-08 15:07:05,69.2,45.4,30.9,74.1,warning
50133005,2025-08-06 19:25:49,71.8,32.7,35.4,96.8,normal
50133005,2025-08-08 22:26:50,72.6,34.7,37.1,90.5,normal
40750062,2025-08-07 23:45:19,71.5,52.1,33.5,84.2,normal
40750062,2025-08-08 11:08:32,70.3,47.4,81.6,99.2,normal
40750062,2025-08-03 22:05:17,72.2,17.5,49.1,92.5,normal
40750062,2025-08-12 22:23:37,65.1,39.3,65.8,73.1,warning
40750062,2025-08-11 18:28:28,69.8,21.4,36.6,62.5,high
40750062,2025-08-03 08:21:55,61.4,49.1,42.8,81.6,normal
40750062,2025-08-09 14:37:16,80.6,55.7,46.4,73.4,warning
40750062,2025-08-13 14:07:35,72.0,56.8,51.6,78.5,warning
40750062,2025-08-10 03:49:22,78.8,39.8,54.1,74.5,warning
40750062,2025-08-11 14:50:49,77.5,48.4,77.0,90.2,normal
50163371,2025-08-08 13:24:48,66.6,44.6,54.0,76.1,warning
50163371,2025-08-13 15:57:30,73.0,52.9,22.8,97.2,normal
50163371,2025-08-11 16:57:35,67.0,47.5,56.8,89.7,normal
50163371,2025-08-03 04:56:27,75.3,39.7,60.6,90.5,normal
50163371,2025-08-13 21:36:54,63.6,42.5,82.7,93.6,normal
50163371,2025-08-07 14:17:41,70.7,53.2,55.9,79.7,warning
50163371,2025-08-12 07:09:42,68.9,24.9,46.1,89.4,normal
50163371,2025-08-06 04:17:59,74.6,41.2,57.4,72.7,warning
50163371,2025-08-09 20:10:37,74.4,50.8,61.5,71.1,warning
50163371,2025-08-03 09:28:22,74.9,34.9,42.0,67.2,high
41718170,2025-08-02 13:06:26,75.4,50.2,71.0,88.7,normal
41718170,2025-08-07 19:00:53,79.2,47.0,47.8,74.8,warning
41718170,2025-08-03 11:41:15,86.4,37.9,60.8,95.8,high
41718170,2025-08-10 18:45:28,76.7,56.1,55.8,92.0,normal
41718170,2025-08-09 19:56:41,65.3,53.4,66.7,86.9,normal
41718170,2025-08-02 02:49:41,75.9,43.8,44.2,76.4,warning
41718170,2025-08-03 00:10:29,70.7,40.0,35.9,62.0,high
41718170,2025-08-04 16:14:02,71.1,49.0,15.7,96.0,normal
41718170,2025-08-03 23:45:13,67.6,41.9,35.1,62.4,high
41718170,2025-08-04 23:24:37,69.0,45.6,13.9,81.6,normal
41685780,2025-08-06 04:47:10,81.4,43.6,32.9,61.9,high
41685780,2025-08-10 22:04:31,67.4,44.3,70.7,98.6,normal
41685780,2025-08-10 18:45:11,61.3,35.8,40.4,63.8,high
41685780,2025-08-05 22:40:46,65.6,54.7,50.8,85.4,normal
41685780,2025-08-09 17:10:54,78.0,58.7,73.2,87.6,normal
41685780,2025-08-09 16:54:08,71.2,45.0,54.6,70.5,warning
41685780,2025-08-10 03:41:53,78.1,40.0,41.7,67.1,high
41685780,2025-08-02 00:27:40,74.5,47.8,69.6,72.0,warning
41685780,2025-08-07 04:48:32,68.7,46.6,22.9,80.9,normal
41685780,2025-08-10 15:09:48,74.1,32.4,49.0,94.1,normal
50072479,2025-08-06 18:48:53,69.1,39.0,40.8,82.8,normal
50072479,2025-08-09 00:39:32,67.4,29.7,68.5,85.2,normal
50072479,2025-08-12 22:52:39,81.3,45.8,55.6,89.3,warning
50072479,2025-08-10 15:49:16,77.7,41.7,2.8,89.2,normal
50072479,2025-08-01 17:11:03,67.9,46.0,58.3,96.4,normal
50072479,2025-08-11 05:16:21,70.1,53.3,32.9,86.0,normal
50072479,2025-08-13 08:32:22,73.2,51.0,53.7,94.4,normal
50072479,2025-08-05 13:28:44,73.6,46.8,44.6,61.7,high
50072479,2025-08-13 22:48:49,73.0,45.4,57.2,91.2,normal
50072479,2025-08-03 22:45:19,73.3,56.9,52.2,91.7,normal
50171594,2025-08-01 13:19:22,65.4,51.8,59.1,94.4,normal
50171594,2025-08-12 21:40:58,81.1,37.1,44.1,97.7,warning
50171594,2025-08-08 11:19:48,65.7,38.2,88.3,69.4,high
50171594,2025-08-03 02:06:23,73.8,46.1,69.3,68.7,high
50171594,2025-08-03 08:32:36,59.9,29.8,56.1,86.3,normal
50171594,2025-08-10 19:02:52,69.0,60.0,60.4,67.3,high
50171594,2025-08-09 03:14:12,74.6,33.5,54.1,68.2,high
50171594,2025-08-10 23:15:59,75.3,45.8,47.1,64.5,high
50171594,2025-08-13 10:53:58,62.1,35.7,32.3,97.4,normal
50171594,2025-08-09 12:37:48,70.2,32.7,43.4,67.0,high
50139858,2025-08-06 13:15:39,77.7,24.0,41.6,86.1,normal
50139858,2025-08-07 19:52:37,68.5,48.7,38.8,68.4,high
50139858,2025-08-08 10:57:12,78.5,33.1,68.5,93.3,normal
50139858,2025-08-04 11:00:46,71.4,50.2,45.9,80.1,normal
50139858,2025-08-07 17:16:45,71.8,48.4,34.2,88.7,normal
50139858,2025-08-10 10:41:15,72.6,26.2,36.7,85.9,normal
50139858,2025-08-11 16:49:07,72.3,35.5,58.1,68.1,high
50139858,2025-08-04 05:17:43,53.3,37.5,35.3,74.0,warning
